,TrackID,TrackName,Popularity,Duration,Explicit,Artists,ArtistsID,ReleaseYear,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,TimeSignature,artists_upd_v1,artists_upd_v2,artists_upd,artists_song,consolidates_genre_lists,popularity_red
235401,15m36xE78aYbp6Z9W7TBXv,Waterways,54,257667,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2013,0.332,0.105,8,-23.594,1,0.0328,0.87,0.838,0.109,0.0534,127.923,4,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+Waterways,"['bow_pop', 'compositional_ambient', 'neo-classical']",10
235406,6qFJBjIf3d0XsmpEFmZez9,The Earth Prelude,55,301573,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2011,0.221,0.0319,7,-20.259,1,0.0417,0.989,0.943,0.0674,0.043,80.491,3,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+The Earth Prelude,"['bow_pop', 'compositional_ambient', 'neo-classical']",11
235408,0eZIx87EUrxkvV7X8fCbIv,Resta Con Me,54,295760,0,"['Ludovico Einaudi', 'Marco Decimo']","['2uFUBdaVGtyMqckSeCl0Qj', '11IgISNFApjwaLP6Y64tEz']",2004,0.33,0.0295,3,-27.731,1,0.0419,0.961,0.918,0.122,0.0547,136.561,3,"['Ludovico Einaudi', 'Marco Decimo']",[],"['Ludovico Einaudi', 'Marco Decimo']",Ludovico Einaudi+Resta Con Me,"['bow_pop', 'compositional_ambient', 'neo-classical']",10
235413,6KeXJbrg02axATKVgdW8am,Ora,56,473493,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2004,0.225,0.124,10,-26.385,1,0.0544,0.965,0.905,0.0937,0.0479,132.853,4,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+Ora,"['bow_pop', 'compositional_ambient', 'neo-classical']",11
235422,7ei97ch4FnbOwkokuF6Y3u,Leo,53,309307,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2004,0.367,0.0108,2,-26.105,0,0.0597,0.955,0.943,0.107,0.327,140.319,3,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+Leo,"['bow_pop', 'compositional_ambient', 'neo-classical']",10
235427,0VLascXUZ2Ze2u5kUD5J1f,I Giorni,62,411080,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2011,0.277,0.0314,2,-30.21,1,0.0545,0.992,0.943,0.0712,0.0495,131.571,3,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+I Giorni,"['bow_pop', 'compositional_ambient', 'neo-classical']",12
235431,1BncfTJAWxrsxyT9culBrj,Experience,79,315427,0,"['Ludovico Einaudi', 'Daniel Hope', 'I Virtuosi Italiani']","['2uFUBdaVGtyMqckSeCl0Qj', '59r5UU2HOytn9V5uMZ5Vur', '1k1AM2ESRQseVAj6rvBdtx']",2013,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4,"['Ludovico Einaudi', 'Daniel Hope', 'I Virtuosi Italiani']",[],"['Ludovico Einaudi', 'Daniel Hope', 'I Virtuosi Italiani']",Ludovico Einaudi+Experience,"['classical_performance', 'chamber_orchestra', 'compositional_ambient', 'string_orchestra', 'bow_pop', 'violin', 'neo-classical']",15
235433,5YnZJsPu9ExFN3oQYMtPTu,Dolce Droga,46,217627,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2004,0.247,0.0161,9,-30.644,1,0.0575,0.986,0.867,0.0699,0.192,71.832,4,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+Dolce Droga,"['bow_pop', 'compositional_ambient', 'neo-classical']",9
235437,25RzM7As1Id3Bc2SuzFjzD,DNA,53,220667,0,"['Ludovico Einaudi', 'Marco Decimo']","['2uFUBdaVGtyMqckSeCl0Qj', '11IgISNFApjwaLP6Y64tEz']",2004,0.23,0.0659,1,-25.247,0,0.0399,0.888,0.923,0.094,0.127,155.964,3,"['Ludovico Einaudi', 'Marco Decimo']",[],"['Ludovico Einaudi', 'Marco Decimo']",Ludovico Einaudi+DNA,"['bow_pop', 'compositional_ambient', 'neo-classical']",10
235444,04sgMexQGd2YBe6GWGosQR,Ancora,54,729627,0,['Ludovico Einaudi'],['2uFUBdaVGtyMqckSeCl0Qj'],2004,0.262,0.134,8,-22.277,1,0.0606,0.943,0.909,0.121,0.0389,126.839,4,['Ludovico Einaudi'],[],['Ludovico Einaudi'],Ludovico Einaudi+Ancora,"['bow_pop', 'compositional_ambient', 'neo-classical']",10
235445,7rtQTjYUw5GOpN2F4St52Y,A Fuoco,46,270200,0,"['Ludovico Einaudi', 'Marco Decimo']","['2uFUBdaVGtyMqckSeCl0Qj', '11IgISNFApjwaLP6Y64tEz']",2004,0.208,0.0765,5,-23.567,0,0.0492,0.931,0.914,0.0794,0.0644,85.733,4,"['Ludovico Einaudi', 'Marco Decimo']",[],"['Ludovico Einaudi', 'Marco Decimo']",Ludovico Einaudi+A Fuoco,"['bow_pop', 'compositional_ambient', 'neo-classical']",9
235492,4NBY1MiXSCnSGqNJak8uoh,Vete - En vivo,32,246333,0,['Lucybell'],['3rqpBcetrJVphNTRHDv9ht'],2001,0.313,0.687,9,-8.53,0,0.0657,0.115,0.00268,0.986,0.28,134.932,4,['Lucybell'],[],['Lucybell'],Lucybell+Vete - En vivo,"['nueva_cancion', 'chilean_indie', 'chilean_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",6
235497,2c46gT0mtHmmTEcjVVCHdH,Tu sangre - En vivo,43,203360,0,['Lucybell'],['3rqpBcetrJVphNTRHDv9ht'],2001,0.446,0.658,7,-7.966,1,0.0325,0.00605,2.02e-05,0.499,0.371,137.806,4,['Lucybell'],[],['Lucybell'],Lucybell+Tu sangre - En vivo,"['nueva_cancion', 'chilean_indie', 'chilean_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",8
235507,3JMH01P7QOXj8Cz9uSTOGB,Milagro - En vivo,36,196560,0,['Lucybell'],['3rqpBcetrJVphNTRHDv9ht'],2001,0.314,0.557,7,-9.096,1,0.0339,0.651,0.0,0.978,0.362,139.666,4,['Lucybell'],[],['Lucybell'],Lucybell+Milagro - En vivo,"['nueva_cancion', 'chilean_indie', 'chilean_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",7
235522,1HntS9NiiE6DOexLDzpfK5,Cuando respiro en tu boca - En vivo,35,248680,0,['Lucybell'],['3rqpBcetrJVphNTRHDv9ht'],2001,0.361,0.87,5,-7.466,1,0.0607,7.4e-05,0.12,0.943,0.433,110.98,4,['Lucybell'],[],['Lucybell'],Lucybell+Cuando respiro en tu boca - En vivo,"['nueva_cancion', 'chilean_indie', 'chilean_rock', 'rock_en_espanol', 'latin_alternative', 'latin_rock']",7
235532,0Wv9Ckm088qsVkMKPH170C,Shiver,56,233013,0,['Lucy Rose'],['2uvY5pgdD9t1CZ5zMNw1rl'],2012,0.463,0.192,9,-13.229,1,0.0338,0.706,8.46e-05,0.105,0.135,122.631,3,['Lucy Rose'],[],['Lucy Rose'],Lucy Rose+Shiver,"['indie_folk', 'british_singer-songwriter', 'indie_anthem-folk', 'ambient_folk']",11
235535,1TwVcKR6JojvPwBGbWZT36,Dance Tonight,56,221280,0,['Lucy Pearl'],['0OUXTnqjvTg4iZ7Lhq6vv7'],2000,0.787,0.425,10,-5.692,0,0.0641,0.00637,0.00169,0.196,0.711,99.225,4,['Lucy Pearl'],[],['Lucy Pearl'],Lucy Pearl+Dance Tonight,"['urban_contemporary', 'neo_soul', 'hip_pop', 'r&b']",11
235597,4uDLKe2WTunAkZpyRUzR7B,Pumpin',32,227109,0,['Lucky Man Project'],['6VQh0TAyMUzC1yrITEN7Mt'],2011,0.73,0.873,6,-4.819,0,0.0561,0.124,0.0,0.0757,0.679,128.026,4,['Lucky Man Project'],[],['Lucky Man Project'],Lucky Man Project+Pumpin',[],6
235863,0NqKHnwCyYLpHimBcxvDlc,Anna e Marco - Live,21,314627,0,['Lucio Dalla'],['25MkkfEousyfp2eyh38FUl'],1986,0.351,0.483,10,-15.544,1,0.0653,0.36,8.56e-06,0.894,0.52,137.136,4,['Lucio Dalla'],[],['Lucio Dalla'],Lucio Dalla+Anna e Marco - Live,"[',_', 'autore"",_']",4
236019,3Zc2QeJiPtdltPhxYVsMdl,Tired As I Can Be,9,154533,0,['Lucille Bogan'],['2cDKW2JF97WZ5ruG9Obfdf'],1933,0.613,0.14,4,-12.888,1,0.043,0.994,1.96e-05,0.126,0.293,104.634,4,['Lucille Bogan'],[],['Lucille Bogan'],Lucille Bogan+Tired As I Can Be,"['traditional_blues', 'pre-war_blues', 'country_blues']",1
236031,05f831d1b30Hx5aO1GAhDE,Drinking Blues,15,174667,0,['Lucille Bogan'],['2cDKW2JF97WZ5ruG9Obfdf'],1933,0.464,0.0717,0,-12.185,1,0.0437,0.994,6.1e-05,0.133,0.381,94.902,4,['Lucille Bogan'],[],['Lucille Bogan'],Lucille Bogan+Drinking Blues,"['traditional_blues', 'pre-war_blues', 'country_blues']",3
236063,5cqTb6kLmEh7dVDHFIbSVk,Vona rika jo,27,178293,0,['Lucie'],['2IfTz3tU7tNHhd2Z2TnES1'],2013,0.471,0.984,9,-3.925,1,0.0899,0.00141,0.00187,0.143,0.679,91.704,4,['Lucie'],[],['Lucie'],Lucie+Vona rika jo,"['czech_pop', 'czech_folk', 'czech_rock']",5
236067,0YX0gBJyLxiE0j8nyODKDS,Srouby do hlavy,47,248600,0,['Lucie'],['2IfTz3tU7tNHhd2Z2TnES1'],1990,0.562,0.621,5,-10.977,0,0.0404,0.186,2.04e-05,0.419,0.569,165.674,4,['Lucie'],[],['Lucie'],Lucie+Srouby do hlavy,"['czech_pop', 'czech_folk', 'czech_rock']",9
236071,6JrVslK5MhhIt8uIW0rKEI,Pohyby,28,201653,0,['Lucie'],['2IfTz3tU7tNHhd2Z2TnES1'],2013,0.744,0.783,11,-7.302,0,0.0334,0.0171,0.0,0.191,0.701,110.072,4,['Lucie'],[],['Lucie'],Lucie+Pohyby,"['czech_pop', 'czech_folk', 'czech_rock']",5
236073,6stjlqP5mrQTFbqVovsVQJ,Ohen,33,248040,0,['Lucie'],['2IfTz3tU7tNHhd2Z2TnES1'],1990,0.575,0.836,9,-8.873,1,0.0296,0.00644,1.75e-06,0.0684,0.521,98.723,4,['Lucie'],[],['Lucie'],Lucie+Ohen,"['czech_pop', 'czech_folk', 'czech_rock']",6
236076,5L4eJvsjc2B8vy76NUOPrs,Medvidek,34,295773,0,['Lucie'],['2IfTz3tU7tNHhd2Z2TnES1'],2013,0.505,0.59,2,-6.948,1,0.0267,0.15,0.0,0.104,0.196,103.386,3,['Lucie'],[],['Lucie'],Lucie+Medvidek,"['czech_pop', 'czech_folk', 'czech_rock']",6
236513,1C864HahG7GOYBhJtQNN2p,Mi ami davvero,41,265093,0,['Luca Carboni'],['1wmD3O9TEeshZVuFVgpm0g'],2001,0.531,0.555,0,-9.039,1,0.0266,0.0157,0.0,0.119,0.516,131.929,4,['Luca Carboni'],[],['Luca Carboni'],Luca Carboni+Mi ami davvero,"['bow_pop', 'italian_adult_pop', 'classic_italian_pop']",8
236607,5sZg4MTcTdGQNwIeXg3r6O,Um Beijo - Ao Vivo,49,193040,0,['Luan Santana'],['3qvcCP2J0fWi0m0uQDUf6r'],2011,0.456,0.907,5,-4.188,1,0.0458,0.465,7.01e-06,0.808,0.382,181.955,4,['Luan Santana'],[],['Luan Santana'],Luan Santana+Um Beijo - Ao Vivo,"['sertanejo_universitario', 'sertanejo', 'funk_carioca', 'sertanejo_pop']",9
236618,04PlQmD52bJDdRsKEgG99I,Química do Amor - Ao Vivo,41,197360,0,"['Luan Santana', 'Ivete Sangalo']","['3qvcCP2J0fWi0m0uQDUf6r', '7dzq55YG3wjViqexDwiycQ']",2011,0.606,0.962,1,-3.965,0,0.0767,0.466,1.11e-06,0.979,0.759,147.952,4,"['Luan Santana', 'Ivete Sangalo']",[],"['Luan Santana', 'Ivete Sangalo']",Luan Santana+Química do Amor - Ao Vivo,"['sertanejo_universitario', 'pop_nacional', 'pagode', 'axe', 'sertanejo', 'samba_reggae', 'sertanejo_pop', 'mpb', 'funk_carioca']",8
236692,1NFhSdteGG5rvEEcPp1VgB,Wild Swan,23,280560,0,['Lowlife'],['4w23ljX3DiB5hCQbLSn4ij'],1985,0.293,0.548,7,-7.568,1,0.0292,0.287,0.0398,0.212,0.391,113.669,3,['Lowlife'],[],['Lowlife'],Lowlife+Wild Swan,[],4
236693,2VFfRraRuumDp5Y41caFQI,Coward's Way,34,234320,0,['Lowlife'],['4w23ljX3DiB5hCQbLSn4ij'],1985,0.344,0.627,11,-7.996,0,0.0295,0.214,0.182,0.209,0.504,83.008,4,['Lowlife'],[],['Lowlife'],Lowlife+Coward's Way,[],6
236694,2PaS01ol3xA6ybFIYrr5i8,As It Happens,18,304413,0,['Lowlife'],['4w23ljX3DiB5hCQbLSn4ij'],1985,0.239,0.726,11,-6.199,0,0.0366,0.119,0.0917,0.474,0.513,125.939,3,['Lowlife'],[],['Lowlife'],Lowlife+As It Happens,[],3
236695,0eOn14mJ9oTLcYAubVpE9p,A Sullen Sky,25,249333,0,['Lowlife'],['4w23ljX3DiB5hCQbLSn4ij'],1987,0.53,0.774,7,-8.701,0,0.0285,0.252,0.00119,0.153,0.603,134.541,4,['Lowlife'],[],['Lowlife'],Lowlife+A Sullen Sky,[],5
236737,14wApBddJ1T7Oll5DqEyeE,Easy Money,25,211893,0,['Lowell George'],['1LtESXjUStRZLNHKASmIv3'],1979,0.655,0.407,2,-12.211,1,0.0845,0.257,0.0,0.0541,0.647,104.618,4,['Lowell George'],[],['Lowell George'],Lowell George+Easy Money,"['country_rock', 'roots_rock']",5
236757,01OXa5tVuCssU6j8TY7kxr,Words,49,348800,0,['Low'],['0wz0jO9anccPzH04N7FLBH'],1994,0.347,0.209,5,-15.268,1,0.0262,0.0931,0.617,0.103,0.229,80.242,4,['Low'],[],['Low'],Low+Words,"['duluth_indie', 'slowcore', 'dream_pop', 'art_pop', 'melancholia', 'alternative_rock', 'indie_rock', 'freak_folk', 'chamber_pop']",9
236758,5j6nQdG0nzJTpu60BKmqw3,Sunshine,29,179333,0,['Low'],['0wz0jO9anccPzH04N7FLBH'],1994,0.385,0.0955,9,-17.717,1,0.0333,0.77,3.23e-05,0.118,0.047,109.437,1,['Low'],[],['Low'],Low+Sunshine,"['duluth_indie', 'slowcore', 'dream_pop', 'art_pop', 'melancholia', 'alternative_rock', 'indie_rock', 'freak_folk', 'chamber_pop']",5
236759,009fTJuFlQ5Rx37dtQBYij,Slide,33,229840,0,['Low'],['0wz0jO9anccPzH04N7FLBH'],1994,0.521,0.144,2,-16.796,0,0.0302,0.802,0.207,0.106,0.135,109.669,3,['Low'],[],['Low'],Low+Slide,"['duluth_indie', 'slowcore', 'dream_pop', 'art_pop', 'melancholia', 'alternative_rock', 'indie_rock', 'freak_folk', 'chamber_pop']",6
236760,1De66xUavye2fNqhCwtgyo,Lullaby,55,589107,0,['Low'],['0wz0jO9anccPzH04N7FLBH'],1994,0.372,0.232,11,-14.246,0,0.0423,0.058,0.629,0.112,0.0924,125.798,4,['Low'],[],['Low'],Low+Lullaby,"['duluth_indie', 'slowcore', 'dream_pop', 'art_pop', 'melancholia', 'alternative_rock', 'indie_rock', 'freak_folk', 'chamber_pop']",11
236763,2sbKlF95QiDw8lxRhLXbOQ,Drag,31,315040,0,['Low'],['0wz0jO9anccPzH04N7FLBH'],1994,0.333,0.166,2,-14.154,0,0.0341,0.651,0.00221,0.105,0.0938,140.868,3,['Low'],[],['Low'],Low+Drag,"['duluth_indie', 'slowcore', 'dream_pop', 'art_pop', 'melancholia', 'alternative_rock', 'indie_rock', 'freak_folk', 'chamber_pop']",6
236791,1KJ2fFCW9eiDuSMEaq1gRo,Guardian Angel,40,235960,0,['Lovex'],['3JUs0dHEgR0V993Fm5yWJI'],2006,0.455,0.933,3,-4.173,0,0.0564,0.000215,0.000166,0.0567,0.444,77.008,4,['Lovex'],[],['Lovex'],Lovex+Guardian Angel,['finnish_hard_rock'],8
236794,2HdQsJeDUPfMHjZNaKmSkO,Working for the Weekend - Remastered,39,221587,0,['Loverboy'],['2CLVPk9FcywjClBcTvWPkT'],1981,0.528,0.909,7,-6.047,1,0.0388,0.0134,0.000571,0.218,0.786,147.286,4,['Loverboy'],[],['Loverboy'],Loverboy+Working for the Weekend - Remastered,"['album_rock', 'new_wave_pop', 'mellow_gold', 'hard_rock', 'classic_canadian_rock', 'glam_metal', 'rock', 'disco_polo', 'heartland_rock', 'soft_rock', 'classic_rock']",7
236857,1sZNglb45kQtVxT7GPUjF9,Dream,23,172827,0,['Love'],['3Q6OOkfssqoMSTtl11J5Uk'],1969,0.38,0.542,9,-10.206,1,0.0388,0.288,2.69e-05,0.0781,0.509,151.427,4,['Love'],[],['Love'],Love+Dream,"['folk_rock', 'country_rock', 'rock', 'acid_rock', 'experimental', 'psychedelic_rock', 'art_rock', 'classic_rock', 'brill_building_pop', 'roots_rock']",4
236882,2MFMbVNkISBay7yJQwT73E,Segundo asalto,44,215667,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.587,0.845,9,-7.782,1,0.0536,0.475,0.0125,0.0961,0.135,125.999,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+Segundo asalto,"['cantautor', 'spanish_indie_pop', 'latin_rock']",8
236894,01AhVirdLJOQhUcWfVCTpE,Las malas lenguas,41,213280,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.559,0.753,9,-6.382,1,0.0283,0.00426,8.95e-05,0.306,0.614,116.036,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+Las malas lenguas,"['cantautor', 'spanish_indie_pop', 'latin_rock']",8
236898,0kvlyCagCEMl2RbYbrW7PG,Incendios de nieve,48,358227,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.582,0.559,7,-7.821,1,0.0298,0.698,0.0307,0.132,0.28,130.085,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+Incendios de nieve,"['cantautor', 'spanish_indie_pop', 'latin_rock']",9
236905,1KhqSLS8YafrUCbjrn8WxZ,Club de fans de John Boy,56,231160,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.644,0.819,11,-8.05,0,0.0324,0.136,0.00283,0.233,0.782,132.037,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+Club de fans de John Boy,"['cantautor', 'spanish_indie_pop', 'latin_rock']",11
236908,29tVNOmg85qDLh2wVnJxpv,Allí donde solíamos gritar,57,337453,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.499,0.819,10,-6.781,1,0.0347,0.00577,0.00886,0.368,0.337,125.976,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+Allí donde solíamos gritar,"['cantautor', 'spanish_indie_pop', 'latin_rock']",11
236909,0IvbRJyAT2UGQDNwbpOuKP,Algunas plantas,38,246053,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.604,0.843,9,-7.117,0,0.0308,0.0124,0.0,0.151,0.477,132.0,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+Algunas plantas,"['cantautor', 'spanish_indie_pop', 'latin_rock']",7
236910,5uqQQhIvR1S7XiPbc3iWF5,1999,47,305307,0,['Love of Lesbian'],['6VCoG3MG7ZKRxDjaYOvtrF'],2009,0.404,0.563,0,-8.538,1,0.0286,0.307,0.166,0.16,0.346,160.073,4,['Love of Lesbian'],[],['Love of Lesbian'],Love of Lesbian+1999,"['cantautor', 'spanish_indie_pop', 'latin_rock']",9
236946,37zeMGAyhaUJWwbU9qYTqM,You're a Superstar - City of Love Club Mix,50,347853,0,"['Love Inc.', 'Brian Higgins', 'Matt Gray', 'Tim Powell']","['3l92Uh3rqMSv8blPDWNTZx', '2JUPZcWMBtyL4MARp9v2BR', '0tKX3IwAnb1KstgiRDTl5w', '5A4Ay27owqud6qCl3zXizt']",1998,0.794,0.717,10,-10.507,0,0.0535,0.148,0.147,0.0946,0.461,135.005,4,"['Love Inc.', 'Brian Higgins', 'Matt Gray', 'Tim Powell']",[],"['Love Inc.', 'Brian Higgins', 'Matt Gray', 'Tim Powell']",Love Inc.+You're a Superstar - City of Love Club Mix,[],10
237103,2jXjEk3YRmrCBeXrfnKBAo,The Landing,8,50107,0,['Louis and Bebe Barron'],['5CguFfXKOQIiuIRPM01581'],1956,0.256,0.239,5,-22.378,0,0.0427,0.765,0.939,0.112,0.126,105.804,4,['Louis and Bebe Barron'],[],['Louis and Bebe Barron'],Louis and Bebe Barron+The Landing,"['theremin', 'laboratorio', 'acousmatic']",1
237108,0N5szQgPRX3t4ni35VjifJ,Love At The Swimming Hole,8,192093,0,['Louis and Bebe Barron'],['5CguFfXKOQIiuIRPM01581'],1956,0.407,0.248,8,-31.428,1,0.0629,0.973,0.847,0.207,0.0428,109.083,4,['Louis and Bebe Barron'],[],['Louis and Bebe Barron'],Louis and Bebe Barron+Love At The Swimming Hole,"['theremin', 'laboratorio', 'acousmatic']",1
237110,0SyZOr7gaMvsGwY4WaCBgo,Graveyard - A Night With Two Moons,8,76867,0,['Louis and Bebe Barron'],['5CguFfXKOQIiuIRPM01581'],1956,0.212,0.0354,0,-36.988,1,0.0451,0.991,0.883,0.163,0.0433,141.67,3,['Louis and Bebe Barron'],[],['Louis and Bebe Barron'],Louis and Bebe Barron+Graveyard - A Night With Two Moons,"['theremin', 'laboratorio', 'acousmatic']",1
237113,3eSVLKyQhIgCJYUcnGnXcW,Ancient Krell Music,8,108533,0,['Louis and Bebe Barron'],['5CguFfXKOQIiuIRPM01581'],1956,0.178,0.0157,0,-38.451,1,0.0375,0.986,0.96,0.0852,0.154,67.114,4,['Louis and Bebe Barron'],[],['Louis and Bebe Barron'],Louis and Bebe Barron+Ancient Krell Music,"['theremin', 'laboratorio', 'acousmatic']",1
237115,0vwqvW0p7DdOyIPQmF57xD,A Shangri-La In The Desert / Garden With Cuddly Tiger,8,93800,0,['Louis and Bebe Barron'],['5CguFfXKOQIiuIRPM01581'],1956,0.316,0.0693,11,-40.233,1,0.0846,0.976,0.796,0.313,0.0629,114.554,4,['Louis and Bebe Barron'],[],['Louis and Bebe Barron'],Louis and Bebe Barron+A Shangri-La In The Desert / Garden With Cuddly Tiger,"['theremin', 'laboratorio', 'acousmatic']",1
237311,5JY1oAM4L9GAFInprSxHeB,Ces idées-là - Live,29,484867,0,['Louis Bertignac'],['1fFluvsu5I7uvuMngQp995'],1998,0.239,0.526,0,-6.929,1,0.0363,0.0318,0.0102,0.158,0.111,132.689,4,['Louis Bertignac'],[],['Louis Bertignac'],Louis Bertignac+Ces idées-là - Live,"['french_rock', 'chanson']",5
237429,014HSUqhtDyunz3E1hDH0I,My Sweet,1,196227,0,['Louis Armstrong'],['19eLuQmk9aCobbVDHc6eek'],1930,0.732,0.385,3,-8.389,1,0.0442,0.89,0.0291,0.0626,0.78,105.813,4,['Louis Armstrong'],[],['Louis Armstrong'],Louis Armstrong+My Sweet,"['jazz_trumpet', 'adult_standards', 'harlem_renaissance', 'vocal_jazz', 'soul', 'swing', 'dixieland', 'new_orleans_jazz']",0
237701,1L0puqUCoINHyHjzzWXrHC,A Monday Date,8,192027,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1923,0.745,0.396,0,-10.57,1,0.481,0.971,0.00179,0.238,0.751,117.753,4,['Louis Armstrong & His Hot Seven'],[],['Louis Armstrong & His Hot Seven'],Louis Armstrong & His Hot Seven+A Monday Date,[],1
237806,2a4GVSzYZ22ZiDo9HV0Iy4,Motel Blues,42,167280,0,['Loudon Wainwright III'],['3loACRmkzdtOMNJEaB6j8L'],1971,0.464,0.203,7,-17.867,1,0.0398,0.68,2.79e-05,0.185,0.312,156.306,4,['Loudon Wainwright III'],[],['Loudon Wainwright III'],Loudon Wainwright III+Motel Blues,"['singer-songwriter', 'folk_rock', 'folk', 'country_rock', 'roots_rock']",8
237878,0bH8NHF46ry3rDevE9HdDu,The Blue Mask,32,303667,0,['Lou Reed'],['42TFhl7WlMRXiNqzSrnzPL'],1982,0.207,0.963,7,-3.899,1,0.142,0.0377,0.000114,0.0869,0.093,193.538,4,['Lou Reed'],[],['Lou Reed'],Lou Reed+The Blue Mask,"['singer-songwriter', 'glam_rock', 'permanent_wave', 'rock', 'psychedelic_rock', 'classic_rock', 'art_rock']",6
237883,2aU1Hmhq2WyEagvFOnTf6s,Style It Takes,31,174373,0,"['Lou Reed', 'John Cale']","['42TFhl7WlMRXiNqzSrnzPL', '5MWBg16f5UYiaSlyVhzlIW']",1990,0.458,0.232,0,-14.844,1,0.03,0.813,0.0168,0.108,0.231,98.784,4,"['Lou Reed', 'John Cale']",[],"['Lou Reed', 'John Cale']",Lou Reed+Style It Takes,"['singer-songwriter', 'post-punk', 'glam_rock', 'folk_rock', 'permanent_wave', 'art_pop', 'melancholia', 'country_rock', 'alternative_rock', 'rock', 'folk', 'uk_post-punk', 'experimental', 'psychedelic_rock', 'classic_rock', 'art_rock', 'roots_rock']",6
237885,1MFmCe1YwbwttSGLhj1q2p,Smalltown,32,123600,0,"['Lou Reed', 'John Cale']","['42TFhl7WlMRXiNqzSrnzPL', '5MWBg16f5UYiaSlyVhzlIW']",1990,0.855,0.184,2,-16.447,1,0.397,0.943,0.0,0.087,0.852,95.333,4,"['Lou Reed', 'John Cale']",[],"['Lou Reed', 'John Cale']",Lou Reed+Smalltown,"['singer-songwriter', 'post-punk', 'glam_rock', 'folk_rock', 'permanent_wave', 'art_pop', 'melancholia', 'country_rock', 'alternative_rock', 'rock', 'folk', 'uk_post-punk', 'experimental', 'psychedelic_rock', 'classic_rock', 'art_rock', 'roots_rock']",6
237895,0SMM9gTpeJqaOE9iUwH3F8,Ride Into the Sun,29,192853,0,['Lou Reed'],['42TFhl7WlMRXiNqzSrnzPL'],1972,0.33,0.855,2,-7.194,1,0.0447,0.344,0.184,0.0808,0.961,177.901,4,['Lou Reed'],[],['Lou Reed'],Lou Reed+Ride Into the Sun,"['singer-songwriter', 'glam_rock', 'permanent_wave', 'rock', 'psychedelic_rock', 'classic_rock', 'art_rock']",5
237898,6rQWcomd5gHKdALTXcGw66,Open House,28,257467,0,"['Lou Reed', 'John Cale']","['42TFhl7WlMRXiNqzSrnzPL', '5MWBg16f5UYiaSlyVhzlIW']",1990,0.473,0.178,2,-21.626,1,0.0709,0.787,0.0133,0.108,0.0798,75.025,4,"['Lou Reed', 'John Cale']",[],"['Lou Reed', 'John Cale']",Lou Reed+Open House,"['singer-songwriter', 'post-punk', 'glam_rock', 'folk_rock', 'permanent_wave', 'art_pop', 'melancholia', 'country_rock', 'alternative_rock', 'rock', 'folk', 'uk_post-punk', 'experimental', 'psychedelic_rock', 'classic_rock', 'art_rock', 'roots_rock']",5
